id,name
21195,Imbued Cabilis Scale Mantle
21196,Imbued Cabilis Scale Cape
21197,Imbued Cabilis Scale Belt
21198,Imbued Cabilis Scale Sleeves
21199,Imbued Cabilis Scale Bracelet
21200,Imbued Cabilis Scale Gloves
21201,Imbued Cabilis Scale Leggings
21202,Imbued Cabilis Scale Boots
21214,Ak`Anon Tinker Boots
21215,Mystic Koada`Dal Mithril Helm
21216,Mystic Koada`Dal Mithril Visor
21217,Mystic Koada`Dal Mithril Collar
21218,Mystic Koada`Dal Mithril Cuirass
21219,Mystic Koada`Dal Mithril Pauldron
21220,Mystic Koada`Dal Mithril Cloak
21221,Mystic Koada`Dal Mithril Girdle
21222,Mystic Koada`Dal Mithril Vambraces
21223,Mystic Koada`Dal Mithril Bracers
21224,Mystic Koada`Dal Mithril Gauntlets
21225,Mystic Koada`Dal Mithril Greaves
21226,Mystic Koada`Dal Mithril Boots
21227,Teir`Dal Adamantite Helm
21228,Teir`Dal Adamantite Visor
21229,Teir`Dal Adamantite Collar
21230,Teir`Dal Adamantite Breastplate
21231,Teir`Dal Adamantite Pauldron
21232,Teir`Dal Adamantite Cloak
21233,Teir`Dal Adamantite Girdle
21234,Teir`Dal Adamantite Vambraces
21235,Teir`Dal Adamantite Bracers
21236,Teir`Dal Adamantite Gauntlets
21237,Teir`Dal Adamantite Greaves
21238,Teir`Dal Adamantite Boots
21240,Imbued Koada`Dal Mithril Helm
21241,Imbued Koada`Dal Mithril Visor
21242,Imbued Koada`Dal Mithril Collar
21243,Imbued Koada`Dal Mithril Cuirass
21244,Imbued Koada`Dal Mithril Pauldron
21245,Imbued Koada`Dal Mithril Cloak
21246,Imbued Koada`Dal Mithril Girdle
21247,Imbued Koada`Dal Mithril Vambraces
21248,Imbued Koada`Dal Mithril Bracers
21249,Imbued Koada`Dal Mithril Gauntlets
21250,Imbued Koada`Dal Mithril Greaves
21251,Imbued Koada`Dal Mithril Boots
21252,Teir`Dal Adamantite Helm
21253,Teir`Dal Adamantite Visor
21254,Teir`Dal Adamantite Collar
21255,Teir`Dal Adamantite Breastplate
21256,Teir`Dal Adamantite Pauldron
21257,Teir`Dal Adamantite Cloak
21258,Teir`Dal Adamantite Girdle
21259,Teir`Dal Adamantite Vambraces
21260,Teir`Dal Adamantite Bracers
21261,Teir`Dal Adamantite Gauntlets
21262,Teir`Dal Adamantite Greaves
21263,Teir`Dal Adamantite Boots
21264,Imbued Ogre War Helm
21265,Imbued Ogre War Visor
21266,Imbued Ogre War Collar
21267,Imbued Ogre War Breastplate
21268,Imbued Ogre War Pauldron
21269,Imbued Ogre War Cloak
21270,Imbued Ogre War Girdle
21271,Imbued Ogre War Vambraces
21272,Imbued Ogre War Bracer
21273,Imbued Ogre War Gauntlets
21274,Imbued Ogre War Greaves
21275,Imbued Ogre War Boots
21277,Imbued Ogre War Helm
21278,Imbued Ogre War Visor
21279,Imbued Ogre War Collar
21280,Imbued Ogre War Breastplate
21281,Imbued Ogre War Pauldron
21282,Imbued Ogre War Cloak
21283,Imbued Ogre War Girdle
21284,Imbued Ogre War Vambraces
21285,Imbued Ogre War Bracer
21286,Imbued Ogre War Gauntlets
21287,Imbued Ogre War Greaves
21288,Imbued Ogre War Boots
21290,Enchanted Dwarven Plate Helm
21291,Enchanted Dwarven Plate Visor
21292,Enchanted Dwarven Plate Collar
21293,Enchanted Dwarven Breastplate
21294,Enchanted Dwarven Plate Pauldron
21295,Enchanted Dwarven Splinted Cloak
21296,Enchanted Dwarven Plate Girdle
21297,Enchanted Dwarven Plate Vambraces
21298,Enchanted Dwarven Plate Bracers
21299,Enchanted Dwarven Plate Gauntlets
21300,Enchanted Dwarven Plate Greaves
21301,Enchanted Dwarven Plate Boots
21302,Ornate Chain Coif
21303,Ornate Chain Veil
21304,Ornate Chain Gorget
21305,Ornate Chain Mail
21306,Ornate Chain Mantle
21307,Ornate Chain Cloak
21308,Ornate Chain Skirt
21309,Ornate Chain Sleeves
21310,Ornate Chain Bracelet
21311,Ornate Chain Gloves
21312,Ornate Chain Leggings
21313,Ornate Chain Boots
21314,Small Ornate Chain Coif
21315,Small Ornate Chain Veil
21316,Small Ornate Chain Gorget
21317,Small Ornate Chain Mail
21318,Small Ornate Chain Mantle
21319,Small Ornate Chain Cloak
21320,Small Ornate Chain Skirt
21321,Small Ornate Chain Sleeves
21322,Small Ornate Chain Bracelet
21323,Small Ornate Chain Gloves
21324,Small Ornate Chain Leggings
21325,Small Ornate Chain Boots
21326,Large Ornate Chain Coif
21327,Large Ornate Chain Veil
21328,Large Ornate Chain Gorget
21329,Large Ornate Chain Mail
21330,Large Ornate Chain Mantle
21331,Large Ornate Chain Cloak
21332,Large Ornate Chain Skirt
21333,Large Ornate Chain Sleeves
21334,Large Ornate Chain Bracelet
21335,Large Ornate Chain Gloves
21336,Large Ornate Chain Leggings
21337,Large Ornate Chain Boots
21347,Small Grease Jar
21348,Unfired Small Grease Jar
21349,Small Grease Jar Sketch
21350,Seafarer Ring Helm
21351,Seafarer Ring Mask
21352,Seafarer Ring Gorget
21353,Seafarer Ring Mail
21354,Seafarer Ring Mantle
21355,Seafarer Ring Cloak
21356,Seafarer Ring Belt
21357,Seafarer Ring Sleeves
21358,Seafarer Ring Bracer
21359,Seafarer Ring Gauntlets
21360,Seafarer Ring Leggings
21361,Seafarer Ring Boots
21362,Dwarven Chain Coif
21363,Dwarven Chain Veil
21364,Dwarven Chain Gorget
21365,Dwarven Chain Mail
21366,Dwarven Chain Mantle
21367,Dwarven Chain Cloak
21368,Dwarven Chain Skirt
21369,Dwarven Chain Sleeves
21370,Dwarven Chain Bracelet
21371,Dwarven Chain Gloves
21372,Dwarven Chain Leggings
21373,Dwarven Chain Boots
21374,Northman Ring Helm
21375,Northman Ring Mask
21376,Northman Ring Gorget
21377,Northman Ring Mail
21378,Northman Ring Mantle
21379,Northman Ring Cloak
21380,Northman Ring Belt
21381,Northman Ring Sleeves
21382,Northman Ring Bracer
21383,Northman Ring Gauntlets
21384,Northman Ring Leggings
21385,Northman Ring Boots
21386,Ogre Splintmail Helm
21387,Ogre Splintmail Mask
21388,Ogre Splintmail Gorget
21389,Ogre Splintmail Mail
21390,Ogre Splintmail Mantle
21391,Ogre Splintmail Cloak
21392,Ogre Splintmail Belt
21393,Ogre Splintmail Sleeves
21394,Ogre Splintmail Bracer
21395,Ogre Splintmail Gauntlets
21396,Ogre Splintmail Leggings
21397,Ogre Splintmail Boots
21398,Imbued Northman Ring Helm
21399,Imbued Northman Ring Mask
21400,Imbued Northman Ring Gorget
21401,Imbued Northman Ring Mail
21402,Imbued Northman Ring Mantle
21403,Imbued Northman Ring Cloak
21404,Imbued Northman Ring Belt
21405,Imbued Northman Ring Sleeves
21406,Imbued Northman Ring Bracer
21407,Imbued Northman Ring Gauntlets
21408,Imbued Northman Ring Leggings
21409,Imbued Northman Ring Boots
21410,Ogre Imbued Splint Helm
21411,Ogre Imbued Splint Mask
21412,Ogre Imbued Splint Gorget
21413,Ogre Imbued Splint Mail
21414,Ogre Imbued Splint Mantle
21415,Ogre Imbued Splint Cloak
21416,Ogre Imbued Splint Belt
21417,Ogre Imbued Splint Sleeves
21418,Ogre Imbued Splint Bracer
21419,Ogre Imbued Splint Gauntlets
21420,Ogre Imbued Splint Leggings
21421,Ogre Imbued Splint Boots
21422,Ogre Imbued Splint Helm
21423,Ogre Imbued Splint Mask
21424,Ogre Imbued Splint Gorget
21425,Ogre Imbued Splint Mail
21426,Ogre Imbued Splint Mantle
21427,Ogre Imbued Splint Cloak
21428,Ogre Imbued Splint Belt
21429,Ogre Imbued Splint Sleeves
21430,Ogre Imbued Splint Bracer
21431,Ogre Imbued Splint Gauntlets
21432,Ogre Imbued Splint Leggings
21433,Ogre Imbued Splint Boots
21434,Imbued Dwarven Chain Coif
21435,Imbued Dwarven Chain Veil
21436,Imbued Dwarven Chain Gorget
21437,Imbued Dwarven Chain Mail
21438,Imbued Dwarven Chain Mantle
21439,Imbued Dwarven Chain Cloak
21440,Imbued Dwarven Chain Skirt
21441,Imbued Dwarven Chain Sleeves
21442,Imbued Dwarven Chain Bracelet
21443,Imbued Dwarven Chain Gloves
21444,Imbued Dwarven Chain Leggings
21445,Imbued Dwarven Chain Boots
21446,Imbued Dwarven Chain Coif
21447,Imbued Dwarven Chain Veil
21448,Imbued Dwarven Chain Gorget
21449,Imbued Dwarven Chain Mail
21450,Imbued Dwarven Chain Mantle
21451,Imbued Dwarven Chain Cloak
21452,Imbued Dwarven Chain Skirt
21453,Imbued Dwarven Chain Sleeves
21454,Imbued Dwarven Chain Bracelet
21455,Imbued Dwarven Chain Gloves
21456,Imbued Dwarven Chain Leggings
21457,Imbued Dwarven Chain Boots
21458,Imbued Elven Chain Coif
21459,Imbued Elven Chain Veil
21460,Imbued Elven Chain Neckguard
21461,Imbued Elven Chain Tunic
21462,Imbued Elven Chain Mantle
21463,Imbued Elven Chain Cape
21464,Imbued Elven Chainmail Skirt
21465,Imbued Elven Chainmail Sleeves
21466,Imbued Elven Chainmail Bracelet
21467,Imbued Elven Chainmail Gloves
21468,Imbued Elven Chainmail Leggings
21469,Imbued Teir`Dal Chain Coif
21470,Imbued Teir`Dal Chain Veil
21471,Imbued Teir`Dal Chain Neckguard
21472,Imbued Teir`Dal Chain Tunic
21473,Imbued Teir`Dal Chain Mantle
21474,Imbued Teir`Dal Chain Cape
21475,Imbued Teir`Dal Chainmail Skirt
21476,Imbued Teir`Dal Chain Sleeves
21477,Imbued Teir`Dal Chain Bracelet
21478,Imbued Teir`Dal Chain Gloves
21479,Imbued Teir`Dal Chain Leggings
21480,Elven Chainmail Boots
21481,Imbued Elven Chainmail Boots
21482,Teir`Dal Chainmail Boots
21483,Imbued Teir`Dal Chainmail Boots
21484,Enchanted Elven Chain Boots
21485,Enchanted Teir`Dal Chain Boots
21486,Drudgeweed
21487,Hardened Metal-Alloy
21488,Saliva Covered Hardened Metal-Alloy
21490,Tuffein Trinket
21493,Pulsing Beetle Brain
21495,Ring of Thunderous Spirits
21500,Forged Dagger
21501,Forged Rapier
21502,Forged Short Sword
21503,Forged Battle Axe
21504,Forged Halberd
21505,Forged Scimitar
21506,Forged Mace
21507,Forged Throwing Knife
21508,Forged Javelin
21509,Forged Shuriken
21510,Forged Throwing Axe
21511,Forged Long Sword
21512,Enchanted Seafarers Dirk
21513,Enchanted Seafarers Harpoon
21514,Northman Long Dagger
21515,Northman Battle Axe
21516,Northman Claymore
21517,Northman Mace
21518,Antonian Javelin
21519,Seafarers Dirk
21520,Seafarers Harpoon
21521,Northman Throwing Axe
21522,Seafarers Cutlass
21523,Enchanted Seafarers Cutlass
21526,Stormguard Battle Axe
21527,Stormguard Battle Axe of Brell
21528,Ogre War Mace
21529,Imbued Ogre War Mace
21530,Imbued Ogre War Mace
21531,Ogre War Hammer
21532,Imbued Ogre War Hammer
21533,Imbued Ogre War Hammer
21534,Stormguard Battle Hammer
21535,Stormguard Battle Hammer of Brell
21538,Forged Spear
21539,Forged Warhammer
21540,Forged Pick
21541,Imbued Northman Long Dagger
21542,Imbued Northman Battle Axe
21543,Imbued Northman Claymore
21544,Imbued Northman Mace
21545,Indigo Sabre
21546,Indigo Sabre of Innoruuk
21547,Koada`Dal Falchion
21548,Koada`Dal Falchion of Tunare
21549,Antonian Long Sword
21550,Enchanted Antonian Long Sword
21551,Enchanted Antonian Long Sword
21552,Forged Shan`Tok
21553,Forged Fer`Esh
21554,Forged Sheer Blade
21555,Skyiron Shan`Tok
21556,Skyiron Fer`Esh
21557,Skyiron Sheer Blade
21558,Imbued Skyiron Shan`Tok
21559,Imbued Skyiron Fer`Esh
21560,Imbued Skyiron Sheer Blade
21561,Imbued Northman Long Dagger
21562,Imbued Northman Battle Axe
21563,Imbued Northman Claymore
21564,Imbued Northman Mace
21565,Skinning Knife
21566,Silvered Dagger
21567,Silvered Rapier
21568,Silvered Short Sword
21569,Silvered Battle Axe
21570,Silvered Halberd
21571,Silvered Scimitar
21572,Silvered Mace
21573,Silvered Throwing Knife
21574,Silvered Javelin
21575,Silvered Shuriken
21576,Silvered Throwing Axe
21577,Silvered Long Sword
21578,Silvered Spear
21579,Silvered Warhammer
21580,Silvered Pick
21581,Mithril Feir`Dal Dagger
21582,Mithril Feir`Dal Spear
21583,Mithril Feir`Dal Long Sword
21584,Mithril Feir`Dal Morning Star
21585,Mithril Feir`Dal Rapier
21586,Mithril Feir`Dal Dagger
21587,Mithril Feir`Dal Spear
21588,Mithril Feir`Dal Long Sword
21589,Mithril Feir`Dal Morning Star
21590,Mithril Feir`Dal Rapier
21591,Mithril Feir`Dal Dagger
21592,Mithril Feir`Dal Spear
21593,Mithril Feir`Dal Long Sword
21594,Mithril Feir`Dal Morning Star
21595,Mithril Feir`Dal Rapier
21599,Mithril Feir`Dal Morning Star
21600,Mithril Feir'Dal Rapier
21607,Imbued Deeppocket Traveling Staff
21610,Unfired Idol
21611,Unfired Idol
21612,Unfired Idol
21613,Unfired Idol
21614,Unfired Idol
21615,Unfired Idol
21616,Unfired Idol
21617,Unfired Idol
21618,Unfired Idol
21619,Unfired Idol
21620,Unfired Idol
21621,Unfired Idol
21622,Unfired Idol
21623,Unfired Idol
21624,Unfired Idol
21625,Sculpting Tools
21626,Spell: Brushfire
21627,Spell: Strength of Tunare
21628,Spell: Call of the Rathe
21629,Spell: Scorpion Venom
21630,Spell: Frost Spear
21631,Spell: Touch of Nife
21632,Spell: Pact of Hate
21633,Spell: Blood of Hate
21634,Spell: Spear of Decay
21635,Spell: Cloak of Luclin
21636,Song: Dreams of Thule
21637,Spell: Xegony's Phantasmal Guard
21638,Spell: Touch of Mujaki
21639,Spell: Aeldorb's Animation
21640,Spell: Neurotoxin
21641,Spell: Belt of Magi'Kot
21642,Spell: Blade of Walnan
21643,Spell: Fist of Ixiblat
21644,Spell: Blade of the Kedge
21645,Spell: Girdle of Magi'Kot
21646,Spell: Talisman of Return
21647,Spell: Kazad's Mark
21648,Spell: Illusion Froglok
21649,Spell: Supernal Cleansing
21650,Song: Requiem of Time
21651,Spell: Shroud of Chaos
21652,Spell: Force of Akilae
21653,Spell: Shackles of Tunare
21654,Spell: Aura of the Crusader
21655,Spell: Protection of the Wild
21656,Spell: Flight of Eagles
21657,Spell: Karana's Renewal
21658,Spell: Protection of the Nine
21659,Spell: Destroy Summoned
21660,Spell: Tnarg's Mending
21661,Spell: Focus of Soul
21662,Spell: Teleport
21663,Spell: Greater Decession
21664,Spell: Vallon's Quickening
21665,Spell: Speed of Vallon
21666,Spell: Night's Dark Terror
21667,Spell: Guard of Druzzil
21668,Spell: Planar Renewal
21669,Spell: Burnout V
21686,Wild Boar Meat
21687,Fungus Sap
21688,Cave Lotus Petals
21689,Spell: Yaulp VI
21690,Spell: Sermon of Penitence
21691,Spell: Imbue Disease
21692,Spell: Imbue Valor
21693,Spell: Imbue War
21694,Spell: Imbue Torment
21695,Spell: Imbue Justice
21696,Cave Lotus Stem
21700,Fordel Guard Helm
21702,Magically Enforced Branch
21703,Magical Bark
21704,Pile of Woodchips
21705,Liquefied Earth
21706,Mud Covered Stones
21707,Large Chunk of Clay
21708,Chips of Granite
21709,Marbled Rock Formation
21710,Blood Red Gem
21711,Dirt Covered Frogskin
21712,Poisonous Frog Venom
21713,Venom Saturated Earth
21714,Hand Shaped Rock
21715,Tooth Shaped Rock
21716,Odd Shaped Stone Formation
21717,Root Entwined Chunk of Dirt
21718,Large Root
21719,Leaf Encrusted Branch
21720,Ball of Elemental Clay
21721,Elemental Stone
21722,Charred Earth
21723,Armadillo Carapace
21724,Dirt Clod
21725,Grain of Living Earth
21726,Crystalline Shard
21727,Oddly Shaped Crystal Formation
21728,Chunk of Compressed Earth
21729,Mephit Wings
21730,Shattered Crystal
21731,Crystallized Mephit Horn
21732,Shimmering Fish Gills
21733,Sparkling Fish Scales
21734,Gemmed Fin
21735,Emerald Colored Mephit Scales
21736,Small Mephit Fins
21737,Large Mephit Fins
21738,Frog Skins
21739,Frogs Feet
21740,Oil of a Frog
21741,Hraquis Antennae
21742,Hraquis Tail
21743,Waterlogged Sash
21744,Kraken Suction Cups
21745,Kraken Eye
21746,Kraken Meat
21747,Crab Meat
21749,Parasite Infected Crab Carapace
21750,Fiery Granite
21751,Fire-veined Stone
21752,Magma Crystals
21753,Mephit Eyes
21754,Fiery Mephit Talons
21755,Flame Encased Mephit Wing
21756,Charred Arachnid Thorax
21757,Burnt Silk
21758,Blistered Arachnid Legs
21759,Doomfire Sash
21760,Doomfire Cape
21761,Flaming Head
21762,Potion of Molten Lava
21763,Solidified Magma
21764,Metallic Substance
21765,Black Nightmare Hide
21766,Molten Nightmare Hoof
21767,Eternally Burning Embers
21768,Flame Encased Feather
21769,Orb of Eternal Flame
21770,Eye of Eternal Fire
21771,"Green, Glowing Eye"
21772,Horn of the Fiend
21773,Incisor of the Fiend
21778,Valiant Metallic Liquid
21790,Minohten Fruit
21791,Minohten Vegetables
21792,Minohten Short Beer
21797,Onyx Gavel
21798,Gavel of Justice
21820,Bag of Platinum Pieces
21821,Heavy Bag of Platinum
21822,Big Bag of Platinum
21823,Huge Bag of Platinum
21836,Bone Fragmented Rapier
21840,Insignia of Broken Skull
21842,Tattered Buccaneer Teachings
21844,Shield of the Arisen Cultist
21845,Blade of the Arisen Cultist
21846,Staff of the Arisen Cultist
21861,Abandoned Crypt Torch
21868,Scorched Wand
21871,Hammer of the Wind
21874,Blood Runed Battle Wand
21878,Pile Driver
21879,Club of the Secretive
21880,Spiked Skull Mace
21882,Mediator's Staff
21889,Ornate Sceptre
21892,Thundering Mace
21895,Oozing Quarterstaff
21896,Scepter of Lightning
21899,Bed Leg Club
21936,Silvery Spoon
21937,Porcelain Bowl
21938,Glittering Ring
21939,Worn Coin
21940,Golden Cup
21941,Tattered Fancy Cards
21942,Platinum Spoon
21943,Carved Pipe
21944,Sparkling Charm
21945,Polished Key Ring
21946,Small Ornate Knife
21947,Gem Crusted Ring
21948,Sterling Key Chain
21949,Gleaming Tourmaline
21950,Ceremonial Baton
21951,Multifaceted Reflective Rock
21952,Gleaming Worn Coin
21953,Carved Inlaid Box
21954,Alkaline Etched Stone
21955,Small Jewel
21956,Precious Worm Ring
21957,Crystallized Cloudy Eye
21958,Razor Mandible
21959,Glowing Chitin
21960,Spell: Harmony of Nature
21961,Iksar Meat
21962,Half Elf Meat
21963,Barbarian Meat
21964,Erudite Meat
21965,Vah Shir Meat
21966,Ogre Meat
21967,Wormwood
21968,Human Parts
22000,Plate Gorget Mold
22001,Plate Bracer Mold
22002,Plate Boot Mold
22003,Plate Helm Mold
22004,Plate Visor Mold
22005,Plate Pauldron Mold
22006,Plate Belt Mold
22007,Plate Vambrace Mold
22008,Plate Greaves Mold
22009,Large Plate Helm Mold
22010,Large Plate Visor Mold
22011,Large Plate Pauldron Mold
22012,Large Plate Belt Mold
22013,Large Plate Vambrace Mold
22014,Large Plate Greaves Mold
22015,Large Plate Boot Mold
22016,Large Plate Gorget Mold
22017,Large Plate Bracer Mold
22018,Small Plate Gorget Mold
22019,Small Plate Bracer Mold
22020,Small Plate Boot Mold
22021,Small Plate Helm Mold
22022,Small Plate Visor Mold
22023,Small Plate Pauldron Mold
22024,Small Plate Belt Mold
22025,Small Plate Vambrace Mold
22026,Small Plate Greaves Mold
22027,Small Breastplate Mold
22028,Breastplate Mold
22029,Large Breastplate Mold
22030,Small Plate Gauntlet Mold
22031,Plate Gauntlet Mold
22032,Large Plate Gauntlet Mold
22033,Chainmail Coif Pattern
22034,Chainmail Veil Pattern
22035,Chainmail Neckguard Pattern
22036,Chainmail Tunic Pattern
22037,Chainmail Mantle Pattern
22038,Chainmail Cloak Pattern
22039,Chainmail Skirt Pattern
22040,Chainmail Sleeve Pattern
22041,Chainmail Bracelet Pattern
22042,Chainmail Glove Pattern
22043,Chainmail Pant Pattern
22044,Full Plate Gorget Mold
22045,Full Plate Bracer Mold
22046,Full Plate Boot Mold
22047,Full Plate Helm Mold
22048,Full Plate Visor Mold
22049,Full Plate Pauldron Mold
22050,Full Plate Belt Mold
22051,Full Plate Vambrace Mold
22052,Full Plate Greaves Mold
22053,Full Breastplate Mold
22054,Full Plate Gauntlet Mold
22055,Small Field Splinted Cloak Mold
22056,Field Splinted Cloak Mold
22057,Large Field Splinted Cloak Mold
22058,Full Splinted Cloak Mold
22059,Buckler Mold
22060,Round Shield Mold
22061,Targ Shield Mold
22062,Kite Shield Mold
22063,Tower Shield Mold
22064,Small Buckler Mold
22065,Small Round Shield Mold
22066,Small Targ Shield Mold
22067,Small Kite Shield Mold
22068,Small Tower Shield Mold
22069,Large Buckler Mold
22070,Large Round Shield Mold
22071,Large Targ Shield Mold
22072,Large Kite Shield Mold
22073,Large Tower Shield Mold
22074,Dagger Blade Mold
22075,Thin Blade Mold
22076,Short Blade Mold
22077,Axe Head Mold
22078,Halberd Head Mold
22079,Curved Blade Mold
22080,Mace Head Mold
22081,Throwing Knife Mold
22082,Javelin Mold
22083,Shuriken Mold
22084,Throwing Axe Mold
22085,Long Blade Mold
22086,Hammer Head Mold
22087,Spear Head Mold
22088,Pick Head Mold
22089,Shan`Tok Blade Mold
22090,Fer`Esh Blade Mold
22091,Sheer Blade Mold
22092,Terrorantula Swatch
22093,Small Brick of Velium
22094,Large Brick of Velium
22095,Sheet of Velium
22096,Forge-Folded Sheet of Velium
22097,Block of Velium
22098,Velium Bar
22099,Enchanted Velium Bar
22100,Resin
22101,Jar of Lacquer
22102,Light Green Dye
22103,Green Dye
22104,Dark Green Dye
22105,Light Red Dye
22106,Red Dye
22107,Dark Red Dye
22108,Light Blue Dye
22109,Blue Dye
22110,Dark Blue Dye
22111,Light Yellow Dye
22112,Yellow Dye
22113,Dark Yellow Dye
22114,Brown Rust Dye
22115,Red Rust Dye
22116,Light Grey Dye
22117,Grey Dye
22118,Black Dye
22119,Evergreen Leaf
22120,Sarcoscypha Fungus
22121,Permafrost Crystals
22122,Jack-O-Lantern Fungus
22123,Russet Oxide
22124,Iron Oxide
22125,Charcoal
22126,Evergreen Extract
22127,Sarcoscypha Extract
22128,Permafrost Extract
22129,Jack-O-Lantern Extract
22130,Russet Extract
22131,Red Rust Extract
22132,Black Extract
22133,Jar of Acid
22134,Green Froglok Skin
22135,Green Goblin Skin
22136,Blue Slumber Fungus
22137,Red Cockatrice Feather
22138,Tri-Fern Leaf
22139,Star Reach Clover
22140,Sickle Leaf
22141,Violet Tri-Tube Sap
22142,Betherium Bark
22143,Blade Leaf
22144,Rock Hopper Red Ale
22145,Mandolin Lager
22146,Tenebrous Stout
22147,Grinning Grimling
22148,Loyalist Mead
22149,Eternal Night Black Wine
22150,Eternal Day White Wine
22151,Coterie Red Wine
22152,Netherbian Spirits
22153,Rhino Beetle Rum
22154,Sonic Wolf Pale Ale
22155,Praecantor Pilsner
22156,Incantator Shaker
22157,Broote's Burly Bock
22159,Owlbear Bitter Brew
22161,Tickled Tegi Champagne
22162,Ferocious Feline Cider
22163,Bold Beastlord Bock
22164,Curled Whisker Whiskey
22165,Pawprint Porter
22166,Feral Furry Vodka
22169,House Fordel Porter
22170,Deep Cavern Bourbon
22171,House Midst Reserve
22172,House Stout Lager
22173,Haven Ale
22174,Light Haven Ale
22175,Dark Haven Ale
22176,Fordel Red
22177,Midst Red
22178,Stout Red
22179,Grimthor Red
22180,Grimthor Light
22181,Grimthor Lager
22182,Yerbhimba
22183,Duskglow Vine
22184,Maliak Leaf
22195,Celestial Rift
22200,Small Chainmail Coif Pattern
22201,Small Chainmail Veil Pattern
22202,Small Chainmail Neckguard Pattern
22203,Small Chainmail Tunic Pattern
22204,Small Chainmail Mantle Pattern
22205,Small Chainmail Cloak Pattern
22206,Small Chainmail Skirt Pattern
22207,Small Chainmail Sleeve Pattern
22208,Small Chainmail Bracelet Pattern
22209,Small Chainmail Glove Pattern
22210,Small Chainmail Pant Pattern
22211,Small Chainmail Boot Pattern
22212,Large Chainmail Coif Pattern
22213,Large Chainmail Veil Pattern
22214,Large Chainmail Neckguard Pattern
22215,Large Chainmail Tunic Pattern
22216,Large Chainmail Mantle Pattern
22217,Large Chainmail Cloak Pattern
22218,Large Chainmail Skirt Pattern
22219,Large Chainmail Sleeve Pattern
22220,Large Chainmail Bracelet Pattern
22221,Large Chainmail Glove Pattern
22222,Large Chainmail Pant Pattern
22223,Large Chainmail Boot Pattern
22224,Chainmail Boot Pattern
22225,Mithril Studs
22226,Mithril Boning
22227,Mithril Bits
22228,Small Piece of Mithril
22229,Small Piece of High Quality Ore
22230,High Quality Metal Bits
22231,Beaded Necklace
22232,Bone Collar
22233,Bone Necklace
22236,Bone Bracelet
22238,Necklace
22239,Crown
22240,Silver Ring
22241,Mithril Ring
22243,Lightning Bolt Ring
22246,Sword
22247,Gemmed Bracelet
22249,Bone Earring
22250,Iron Crown
22254,Bone Mask
22259,Golden Earring
22263,Golden Helmet
22264,Mandolin
22265,Pelt
22267,Stone Amulet
22268,Rope
22269,Pouch
22272,Milky Bottle
22273,Green Bottle
22274,Red Bottle
22275,Brass Horn
22276,Eyepatch
22277,Silver Bottle
22278,Box
22281,Mithril Ring
22282,Gold Ring
22285,Skull Earring
22286,Turtle Shell
22289,Platinum Coin
22290,Gold Coin
22291,Silver Coin
22292,Copper Coin
22293,Castle Card
22294,Beggar Card
22295,Joker Card
22296,Wild Card
22297,Queen Card
22298,King Card
22299,Knight Card
22302,Orcish Spiked Great Staff
22321,Ornate Electrum Chain Coif
22322,Ornate Electrum Chain Veil
22323,Ornate Electrum Chain Gorget
22324,Ornate Electrum Chain Mail
22325,Ornate Electrum Chain Mantle
22326,Ornate Electrum Chain Cloak
22327,Ornate Electrum Chain Skirt
22328,Ornate Electrum Chain Sleeves
22329,Ornate Electrum Chain Bracelet
22330,Ornate Electrum Chain Gloves
22331,Ornate Electrum Chain Leggings
22332,Ornate Electrum Chain Boots
22333,Ornate Gold Chain Coif
22334,Ornate Gold Chain Veil
22335,Ornate Gold Chain Gorget
22336,Ornate Gold Chain Mail
22337,Ornate Gold Chain Mantle
22338,Ornate Gold Chain Cloak
22339,Ornate Gold Chain Skirt
22340,Ornate Gold Chain Sleeves
22341,Ornate Gold Chain Bracelet
22342,Ornate Gold Chain Gloves
22343,Ornate Gold Chain Leggings
22344,Ornate Gold Chain Boots
22345,Ornate Platinum Chain Coif
22346,Ornate Platinum Chain Veil
22347,Ornate Platinum Chain Gorget
22348,Ornate Platinum Chain Mail
22349,Ornate Platinum Chain Mantle
22350,Ornate Platinum Chain Cloak
22351,Ornate Platinum Chain Skirt
22352,Ornate Platinum Chain Sleeves
22353,Ornate Platinum Chain Bracelet
22354,Ornate Platinum Chain Gloves
22355,Ornate Platinum Chain Leggings
22356,Ornate Platinum Chain Boots
22357,Small Ornate Electrum Coif
22358,Small Ornate Electrum Veil
22359,Small Ornate Electrum Gorget
22360,Small Ornate Electrum Mail
22361,Small Ornate Electrum Mantle
22362,Small Ornate Electrum Cloak
22363,Small Ornate Electrum Skirt
22364,Small Ornate Electrum Sleeves
22365,Small Ornate Electrum Bracelet
22366,Small Ornate Electrum Gloves
22367,Small Ornate Electrum Leggings
22368,Small Ornate Electrum Boots
22369,Small Ornate Gold Coif
22370,Small Ornate Gold Veil
22371,Small Ornate Gold Gorget
22372,Small Ornate Gold Mail
22373,Small Ornate Gold Mantle
22374,Small Ornate Gold Cloak
22375,Small Ornate Gold Skirt
22376,Small Ornate Gold Sleeves
22377,Small Ornate Gold Bracelet
22378,Small Ornate Gold Gloves
22379,Small Ornate Gold Leggings
22380,Small Ornate Gold Boots
22381,Small Ornate Platinum Coif
22382,Small Ornate Platinum Veil
22383,Small Ornate Platinum Gorget
22384,Small Ornate Platinum Mail
22385,Small Ornate Platinum Mantle
